customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
354,James Chapman,jeremywiley@example.com,Japan,2024-10-07,Standard,84.52
355,Joseph Warren,cameronwilliams@example.com,Australia,2023-06-07,Basic,73.95
356,Katherine Christensen MD,ibarron@example.com,France,2024-10-19,Premium,70.72
357,Mrs. Alison Wagner,osmith@example.net,United Kingdom,2026-04-15,Premium,51.79
358,Martin Wise,richardsondebra@example.org,Australia,2024-12-10,Basic,91.04
359,Alicia Norris,wheelerbrandon@example.org,India,2023-11-30,Basic,90.30
360,Michael Harris,hwallace@example.net,France,2022-12-28,Premium,39.11
361,Lisa Haynes,turnerdorothy@example.net,Brazil,2024-09-04,Standard,36.94
362,Autumn Wilson,grivas@example.net,Japan,2026-04-20,Standard,27.89
363,Valerie Howard,jimenezchelsea@example.com,France,2020-06-11,Standard,30.46
364,Daniel Fitzpatrick MD,cphillips@example.net,Japan,2022-08-11,Standard,24.88
365,Maureen Hernandez,smithchristopher@example.org,Germany,2025-11-02,Premium,60.24
366,David Hall,chancharles@example.net,United States,2021-06-20,Premium,19.70
367,Sarah Ward,joseph01@example.org,France,2020-01-22,Standard,67.59
368,Charles Holland,ronald11@example.org,Australia,2024-05-15,Basic,45.49
369,Anna Briggs,michael79@example.com,France,2021-06-02,Premium,45.50
370,James Jefferson,danielross@example.com,Australia,2021-09-17,Standard,27.78
371,Michael Brown,zbanks@example.org,Australia,2025-10-07,Basic,65.85
372,Meghan White,dalepruitt@example.com,United Kingdom,2021-02-07,Basic,46.51
373,Sheryl Acosta,nmaxwell@example.org,India,2020-08-10,Standard,141.73
374,Arthur Pena,timothyfreeman@example.com,Japan,2024-01-07,Premium,56.12
375,Krystal Levine,busherica@example.net,Australia,2023-12-24,Standard,32.34
376,Danielle Reed,april91@example.com,United Kingdom,2020-07-02,Basic,79.87
377,Mason Moore,jhernandez@example.net,Netherlands,2022-07-13,Standard,71.88
378,Erica Rivera,kchristian@example.org,Canada,2022-08-02,Standard,46.58
379,Robert Miller,brent38@example.net,India,2025-09-07,Premium,56.26
380,Jillian Wilson,csolis@example.org,France,2023-01-07,Basic,25.62
381,Andrew Dunn,bmcgee@example.org,United States,2021-03-10,Basic,98.60
382,Jordan Clark,connersylvia@example.net,Netherlands,2020-08-27,Premium,48.33
383,Sarah Rivera,xclements@example.org,United Kingdom,2026-07-30,Premium,23.85
384,Brent Hopkins,xmoran@example.net,Germany,2024-05-05,Standard,240.73
385,Jacqueline Rodriguez,petersonmaria@example.com,India,2020-10-21,Standard,29.07
386,Ashley Carr,travisunderwood@example.net,United States,2021-09-24,Basic,32.39
387,Richard Love,davidphelps@example.org,Brazil,2026-05-14,Standard,66.51
388,Leah Barton,shermanbrandon@example.net,Canada,2021-03-09,Standard,109.89
389,Jonathan Moreno,lellis@example.net,United Kingdom,2023-08-05,Basic,79.82
390,Mr. Thomas Thompson,tranryan@example.net,France,2021-01-04,Premium,37.28
391,Lisa Morris,jessicaanderson@example.com,India,2024-01-01,Basic,104.74
392,Denise Stuart,mbarnes@example.net,Canada,2024-01-12,Basic,38.98
393,Stacey Hunt,shawn22@example.com,France,2024-12-25,Standard,38.38
394,Miguel Parks,jennifer83@example.org,France,2026-06-29,Standard,40.55
395,Melissa Morris,tinasantos@example.org,India,2021-03-08,Premium,99.97
396,Mary Butler,hodgesanna@example.net,Brazil,2022-01-06,Standard,51.78
397,James Brown,natalie60@example.net,India,2021-06-25,Standard,51.04
398,Miss Brianna Brown,gonzalezkaren@example.org,France,2022-07-16,Standard,57.45
399,Ashley Parrish,james80@example.com,Brazil,2022-07-30,Premium,84.98
400,Rebecca Horton,juliahoffman@example.org,India,2020-12-26,Basic,56.50
401,Juan Smith,housepaul@example.net,Canada,2024-07-23,Standard,56.02
402,Maria Fischer,james73@example.net,Netherlands,2023-02-27,Basic,131.63
403,William Jones,kimberlybrandt@example.com,Australia,2020-05-09,Premium,64.91
404,Justin Anderson,jillwilson@example.org,Netherlands,2025-01-10,Basic,33.20
405,Frank Williams,adam72@example.org,Germany,2026-03-21,Basic,45.99
406,Michael Fox,tracy98@example.com,United Kingdom,2025-09-23,Standard,63.09
407,Joshua Davis,abigailhartman@example.org,United Kingdom,2023-10-23,Standard,131.97
408,Daniel Goodwin,nicolealvarado@example.com,Japan,2023-11-30,Standard,37.20
409,Michael Griffin,wbarajas@example.net,Germany,2024-04-28,Basic,37.31
410,Robert Wilson,susanfleming@example.com,India,2024-10-31,Basic,59.51
411,Jaime Lang,amber40@example.net,United Kingdom,2025-05-14,Basic,15.52
412,Jose Vaughan,stucker@example.net,Brazil,2024-09-06,Standard,106.26
413,Austin Santiago,teresaayala@example.net,Japan,2020-08-22,Standard,84.09
414,Ronald Johns,michellecoleman@example.org,Canada,2025-11-12,Basic,128.25
415,Allison Love,elucas@example.net,Australia,2023-01-29,Standard,72.86
416,Laura Perez,millerbrian@example.com,Canada,2020-08-26,Premium,17.40
417,James Wilson,rickey76@example.com,Japan,2022-04-25,Basic,65.68
418,Mercedes Jones,maychristine@example.net,India,2023-09-01,Premium,57.94
419,Preston Kim,robertsgina@example.net,Netherlands,2020-08-15,Basic,78.08
420,Daniel Francis,bshort@example.com,United States,2023-11-26,Standard,83.69
421,Traci Camacho,susan24@example.net,Germany,2021-09-13,Standard,38.26
422,Andrew Armstrong,susan08@example.net,United States,2022-07-14,Standard,30.72
423,Patrick Swanson,fmedina@example.com,France,2022-01-29,Premium,54.70
424,Clinton Jensen,robertbrewer@example.net,Brazil,2025-11-25,Standard,155.01
425,Tara Gamble,james29@example.org,India,2022-08-27,Standard,50.28
426,Danielle Gonzalez,enewman@example.com,Brazil,2025-07-02,Standard,40.32
427,Cynthia Mitchell,wlynn@example.org,India,2023-10-26,Standard,21.16
428,Matthew Steele,mcculloughlouis@example.com,United States,2020-12-01,Standard,53.75
429,Caroline Edwards,arianadiaz@example.com,Germany,2026-07-15,Standard,75.96
430,Brandy Quinn,jenniferdavidson@example.com,Brazil,2025-07-30,Premium,64.90
431,Mr. Matthew Miller,wford@example.com,Brazil,2023-03-06,Standard,82.40
432,Stephen Jones,michele28@example.org,Netherlands,2026-06-22,Premium,67.11
433,Kevin Sullivan,mcclainmelissa@example.net,France,2020-01-14,Basic,78.73
434,Kimberly Valdez,rebeccaarnold@example.net,Netherlands,2024-01-08,Premium,50.86
435,Donna Marshall,michaelwalker@example.net,Netherlands,2021-05-28,Premium,102.97
436,Victor Holden,sanderswayne@example.net,Australia,2025-10-30,Standard,199.38
437,Travis Hopkins,katherinetaylor@example.org,Germany,2023-08-24,Basic,191.97
438,Philip Hall,jillwebb@example.com,United States,2020-04-15,Standard,42.03
439,Heather Harrison,mike03@example.net,Japan,2023-12-08,Standard,90.81
440,Michael Boyd,ckeith@example.net,India,2024-10-05,Standard,97.65
441,Jamie Gray,mary49@example.net,Germany,2025-10-16,Basic,31.76
442,Heather Parrish,blacknicholas@example.org,Brazil,2024-12-04,Standard,22.11
443,Brenda Martin,msparks@example.org,United Kingdom,2026-03-01,Standard,32.54
444,Jack Love,robertsonjuan@example.org,France,2023-09-25,Standard,24.16
445,Karen Mendoza,guerrerorobert@example.com,Netherlands,2021-05-01,Standard,72.99
446,Andrew Berry,brittanyholland@example.com,France,2025-07-11,Premium,42.89
447,Christopher Nielsen,dennishunt@example.net,United Kingdom,2024-01-09,Standard,63.29
448,Nathan Stanley,kgreene@example.net,United States,2024-07-07,Basic,41.68
449,Sharon Jackson DVM,stacey37@example.net,India,2021-12-12,Premium,31.02
450,Kayla Jackson,laurahoover@example.org,Brazil,2022-08-05,Standard,82.67
451,James Rodriguez,sandra99@example.org,Netherlands,2022-05-02,Premium,55.41
452,Chase Davis,alexandrablankenship@example.net,France,2021-03-04,Basic,68.22
453,Kim Goodwin,mvalenzuela@example.org,United Kingdom,2024-08-31,Basic,30.44
454,April Pace,olsondavid@example.net,France,2022-01-20,Standard,27.96
455,Jessica Mays,xboyd@example.org,Netherlands,2021-03-20,Standard,24.91
456,Natalie Juarez,yclarke@example.com,Germany,2020-08-08,Premium,56.69
457,Angela George,colemanjonathan@example.org,United States,2022-04-09,Basic,27.84
458,Adrienne Mills,ascott@example.net,France,2023-06-08,Standard,90.91
459,Brian Simmons,brooksjamie@example.com,United States,2025-07-27,Basic,71.60
460,Donald Becker,jose86@example.net,France,2020-05-27,Basic,101.33
461,Justin Webb,robertbowers@example.com,Australia,2023-07-27,Standard,94.93
462,David Logan,becky62@example.net,Canada,2024-06-29,Standard,87.13
463,Lisa Cohen,craigromero@example.com,Germany,2021-01-08,Standard,41.91
464,Samantha Ruiz,martintamara@example.org,Netherlands,2021-02-06,Basic,38.31
465,Lee Ramsey,qdavis@example.org,France,2023-01-27,Standard,24.10
466,Linda Bautista,hmendez@example.com,United Kingdom,2023-05-10,Standard,76.52
467,Tara Holmes,daniellegonzales@example.org,Canada,2024-07-01,Standard,56.12
468,Lisa Craig,arthurgreene@example.net,Canada,2024-07-30,Premium,98.14
469,Penny Gomez MD,john02@example.org,United States,2020-02-06,Basic,61.99
470,Krista Barber,aprilmclaughlin@example.org,France,2024-12-30,Premium,51.60
471,Jordan Powell,michael43@example.net,Brazil,2020-05-26,Standard,63.90
472,Kathy Morgan,greenrichard@example.org,United Kingdom,2025-04-28,Premium,79.95
473,Laura Benson,prattsue@example.net,Germany,2020-04-06,Standard,22.54
474,Tonya Ellis,xhart@example.org,Netherlands,2023-04-23,Basic,89.05
475,Austin Schultz,bmosley@example.com,United Kingdom,2026-08-02,Standard,46.02
476,Harry Nichols,ericahall@example.com,Australia,2025-09-19,Basic,50.25
477,Gloria Spencer,john16@example.net,United Kingdom,2025-04-07,Standard,39.63
478,Travis Vega,thomasgomez@example.net,United States,2021-11-10,Standard,44.10
479,Derek Perez,victorgonzalez@example.net,United Kingdom,2021-09-25,Standard,60.88
480,Blake Sosa,marykelly@example.org,Netherlands,2025-10-11,Standard,61.16
481,Sarah Watson,waustin@example.net,France,2024-07-25,Basic,81.38
482,Phillip Dixon,travis94@example.com,Brazil,2026-04-11,Standard,19.61
483,Robert Mendoza,kwalker@example.org,Germany,2020-08-25,Premium,45.26
484,Joyce Martinez,shawphillip@example.net,Australia,2021-08-16,Standard,46.92
485,Jamie Garcia,astewart@example.org,United States,2022-03-13,Standard,13.78
486,Derrick Mullen,chloe42@example.net,France,2025-01-31,Standard,95.34
487,Paul Diaz,michael76@example.org,Brazil,2020-10-17,Standard,74.92
488,Kenneth Perez,lramirez@example.net,United States,2021-04-15,Standard,29.56
489,James Thomas,lelinda@example.net,United Kingdom,2024-08-08,Premium,60.05
490,Dr. Samuel Holmes DDS,thomassmith@example.com,Australia,2022-10-25,Basic,28.40
491,Brett Martin,jevans@example.net,Brazil,2023-01-21,Premium,26.10
492,Patrick Green,lisawoods@example.net,India,2022-05-22,Premium,69.34
493,Gregory Frazier,ann45@example.org,United Kingdom,2026-05-15,Basic,52.22
494,Richard Kelly,barbarasantos@example.net,Australia,2024-08-13,Standard,54.95
495,Dustin Welch,champton@example.org,India,2022-11-28,Standard,140.05
496,Logan Sullivan,mirandadavidson@example.com,India,2021-04-29,Basic,67.79
497,Eddie Adams,millermatthew@example.com,United Kingdom,2024-09-06,Standard,38.14
498,Kelly Cole,cnelson@example.com,United Kingdom,2024-10-31,Basic,23.13
499,David Manning,ivanjohnson@example.net,Netherlands,2022-05-04,Standard,39.51
500,Shawn Kelley,clarkrandy@example.org,Japan,2026-06-17,Standard,52.26
501,Luke Miller,wisealexandria@example.org,Netherlands,2025-08-22,Standard,32.31
502,Mark Anderson,pparker@example.net,France,2023-01-05,Basic,13.67
503,Julie Pitts,anthonyalvarado@example.com,Australia,2021-03-14,Standard,42.32
504,Joyce Curry,amy28@example.org,Brazil,2025-03-12,Basic,71.12
505,Gregory Fernandez,omills@example.net,France,2020-03-16,Standard,26.03
506,Adam Mills,ramosmichael@example.com,United States,2026-05-16,Basic,30.63
507,Katherine Campos,mauriceharrison@example.org,Canada,2024-06-09,Standard,39.62
508,Adam Brooks,albert64@example.net,India,2020-12-23,Premium,23.63
509,Miguel Brewer,bkhan@example.com,Germany,2023-12-04,Standard,10.72
510,Kellie Marsh,fwalker@example.com,France,2022-09-08,Standard,32.45
511,Barry Taylor,justin84@example.com,France,2024-03-02,Standard,39.84
512,Katherine Flores,walshchristine@example.com,India,2024-12-06,Basic,87.03
513,Diane Martinez,brandonnichols@example.org,Japan,2020-05-08,Standard,42.19
514,Johnny Peterson,oacosta@example.org,United Kingdom,2020-07-25,Premium,67.33
515,Amanda Miller,kristi75@example.com,Japan,2023-06-28,Basic,31.30
516,Catherine Huang,brianrowe@example.org,United States,2024-05-17,Basic,113.14
517,Ray Ramos,lisa01@example.net,Germany,2024-11-11,Standard,60.11
518,Vickie Kennedy,gonzalezjill@example.org,Netherlands,2025-03-29,Standard,29.34
519,Kelly King,sharon20@example.net,Netherlands,2025-08-02,Basic,286.59
520,Jeffrey Smith,james03@example.org,United Kingdom,2023-07-18,Basic,42.66
521,Lauren Vazquez,brenda63@example.org,United States,2020-03-13,Standard,21.88
522,Mr. George Booker DDS,nathandavis@example.org,Brazil,2020-12-08,Basic,34.59
523,Ashley Freeman,browndeanna@example.net,Germany,2022-05-25,Basic,20.61
524,Michael Howard,tina57@example.net,Netherlands,2023-03-18,Standard,16.19
525,Edward Terry,johnwilliams@example.net,India,2022-01-23,Standard,37.44
526,Denise Guerra,ashleystephens@example.com,Australia,2024-10-07,Standard,26.45
527,Kimberly Gibson,caseymoore@example.com,United Kingdom,2023-02-15,Standard,126.75
528,Patty Allen,bgross@example.net,Australia,2025-01-14,Basic,94.91
529,Michael Cannon,barrettamber@example.com,Canada,2025-10-24,Standard,61.16
530,Brent Hopkins,chloemorris@example.net,United States,2026-02-11,Standard,76.23
531,John Garcia,conleydavid@example.org,Netherlands,2021-09-26,Basic,43.84
532,Dawn Diaz,hbarrett@example.net,Australia,2026-01-15,Premium,52.26
533,Steve Miller PhD,smithsamantha@example.net,Netherlands,2025-10-11,Standard,52.71
534,Rebecca Brown,wardjulia@example.com,India,2026-07-15,Basic,54.82
535,Toni Davis,allison14@example.org,Brazil,2024-03-27,Basic,73.64
536,Laura Meza,amandalopez@example.net,France,2020-05-28,Standard,186.69
537,Megan Park,xreese@example.net,Australia,2025-11-26,Standard,37.93
538,Kathy Sandoval,kandrade@example.org,Germany,2023-06-03,Standard,40.87
539,Erika Watson PhD,umahoney@example.net,Germany,2025-06-16,Basic,44.75
540,Joshua Brooks,umckenzie@example.net,United Kingdom,2022-09-19,Standard,46.03
541,Andrew Mitchell,michael77@example.com,France,2020-07-01,Standard,25.77
542,William Lewis,holmesvictoria@example.com,Germany,2022-02-20,Premium,55.97
543,Tammy Moore,andrew48@example.net,United Kingdom,2024-09-24,Standard,54.02
544,Kevin Hall,stevenseric@example.com,Canada,2026-01-19,Basic,29.93
545,Misty Mcguire,christopher69@example.org,Australia,2025-07-09,Standard,76.21
546,Susan Larson,tracynolan@example.net,France,2024-02-24,Standard,50.83
547,Tammy Cook,benjamin96@example.org,Japan,2023-01-03,Basic,20.03
548,Sarah Mcfarland,hbutler@example.org,United States,2022-12-03,Premium,54.16
549,Karl Murphy,hbrown@example.org,Australia,2022-05-04,Basic,60.34
550,Nicole Johnston,ericnunez@example.com,Netherlands,2023-02-13,Premium,65.86
551,George Alvarez,walkerkeith@example.com,Japan,2021-04-08,Standard,59.18
552,Patricia Anderson,kelleyjose@example.com,Germany,2025-11-08,Basic,334.67
553,Christina Gilbert,timothygonzalez@example.com,India,2023-12-22,Basic,40.56
554,Thomas Davis,johnadams@example.com,United Kingdom,2022-10-05,Basic,57.29
555,Kirk Johnson,whenderson@example.org,India,2025-02-02,Premium,162.71
556,Jessica Glass,gary59@example.com,Canada,2023-07-04,Basic,37.90
557,Ashley Brown,jamesbrooks@example.net,Germany,2023-05-08,Standard,48.55
558,Robert Torres,mistywilkins@example.org,United States,2025-09-15,Standard,58.10
559,Christina Mills,njohnson@example.net,Japan,2021-09-12,Standard,28.42
560,Alicia Aguilar,ana92@example.net,Canada,2025-08-25,Standard,170.67
561,Lisa Brown,scottbrian@example.org,United Kingdom,2023-08-24,Basic,91.73
562,Mary Lin,jonesdonna@example.net,United Kingdom,2020-03-26,Standard,43.00
563,James Bray,carternicole@example.com,Brazil,2026-01-18,Standard,24.37
564,Charlotte Mason,mckeetodd@example.net,Germany,2025-11-07,Standard,232.57
565,Thomas Torres,tcastro@example.org,Canada,2024-05-01,Basic,118.66
566,Harold Garrett,klong@example.org,Netherlands,2022-05-12,Standard,108.84
567,Lori Johns,wendyirwin@example.com,United Kingdom,2023-12-27,Standard,150.35
568,Steven Sandoval,raymondstacy@example.org,United Kingdom,2024-10-05,Premium,69.87
569,Lori Perez,blairabigail@example.net,Germany,2023-04-28,Basic,64.08
570,Erin Daniels,ashleysimmons@example.com,Australia,2025-02-07,Basic,29.55
571,Shari Parker,denisecarpenter@example.net,Brazil,2020-10-04,Standard,113.96
572,Krystal Moore,russellstout@example.org,India,2022-02-02,Standard,35.27
573,Ryan Thomas,grantstacy@example.org,France,2024-10-25,Standard,41.50
574,Elizabeth Reese,cannonnicole@example.com,Australia,2023-02-15,Premium,134.53
575,Phillip Salazar,edwin31@example.org,Netherlands,2022-03-16,Premium,105.69
576,Michael Howard,catherine93@example.net,France,2020-09-07,Premium,71.25
577,Jacqueline Christian,manderson@example.com,France,2025-11-24,Standard,64.27
578,Jason Novak,kwells@example.org,Australia,2025-02-13,Premium,42.33
579,Timothy Duke,stephanie33@example.org,Australia,2020-09-22,Basic,82.48
580,Ricardo Franklin,dwatts@example.org,United States,2024-08-30,Standard,44.50
581,Laura Herrera,zcortez@example.net,Brazil,2022-02-20,Basic,50.68
582,Danielle Medina,meyershannon@example.org,United States,2025-06-16,Premium,66.59
583,Cheryl Gonzales,grantzachary@example.net,Australia,2023-10-06,Basic,67.18
584,Louis Brown,kim47@example.org,Canada,2022-08-12,Basic,24.50
585,Ashley Osborne,stevenlucas@example.org,Japan,2023-10-13,Premium,62.95
586,Melissa Taylor,,Brazil,2022-12-03,Standard,128.56
587,Steven Huang,bmorris@example.org,Canada,2025-11-26,Basic,26.02
588,Michelle Martin,udavis@example.net,Netherlands,2020-03-01,Standard,51.53
589,Joseph Cruz,davisjasmin@example.net,Netherlands,2021-06-06,Basic,143.45
590,Krystal Keller,nicholasjames@example.org,Brazil,2025-01-19,Premium,82.56
